id,performed_move_id,t1_millis,t2_millis,t3_millis,question_one,question_two,question_three,session_id
943,14876,1665369939735,1665369975843,1665369989939,2,2,2,11388
942,14875,1665369902976,1665369907548,1665369913455,1,1,1,11388
941,14874,1665369846512,1665369874437,1665369892099,2,2,2,11388
940,14873,1665369781498,1665369787410,1665369819997,2,2,1,11388
939,14872,1665369725713,1665369749571,1665369759108,2,1,2,11388
938,14871,1665369681415,1665369687494,1665369701426,2,2,2,11388
937,14870,1665369614497,1665369637948,1665369658339,2,1,2,11388
936,14869,1665369568499,1665369578955,1665369590425,2,2,2,11388
935,14868,1665369522916,1665369531858,1665369543462,1,1,0,11388
934,14867,1665369478829,1665369489706,1665369497774,2,1,1,11388
933,14866,1665369423895,1665369445705,1665369463237,2,2,2,11388
932,14865,1665369356855,1665369372504,1665369404910,1,1,1,11388
931,14864,1665369299705,1665369310608,1665369342888,1,1,1,11388
930,14863,1665369264510,1665369273043,1665369280776,1,1,2,11388
929,14862,1665369230083,1665369236737,1665369245724,2,2,2,11388
928,14861,1665369171876,1665369198827,1665369208799,1,2,2,11388
927,14860,1665369125822,1665369135076,1665369154741,2,2,2,11388
926,14859,1665369081440,1665369096988,1665369107105,2,1,2,11388
925,14858,1665369056297,1665369062024,1665369070289,0,0,0,11388
924,14858,1665369016609,1665369027219,1665369048496,2,2,2,11388
923,14856,1665368985850,1665368992581,1665369002788,1,2,1,11388
922,14855,1665368937276,1665368950420,1665368971983,2,2,2,11388
1003,14934,1665375648951,1665375659169,1665375668482,2,2,2,11392
1002,14933,1665375599563,1665375608475,1665375625999,2,2,2,11392
1001,14932,1665375541929,1665375546517,1665375570455,2,2,2,11392
1000,14931,1665375492148,1665375502391,1665375531480,2,2,2,11392
999,14930,1665375432872,1665375456204,1665375467022,2,2,2,11392
998,14929,1665375390021,1665375394591,1665375408012,2,2,2,11392
997,14928,1665375352562,1665375366133,1665375380845,2,2,2,11392
996,14927,1665375292691,1665375317134,1665375335564,2,2,2,11392
995,14926,1665375240541,1665375245115,1665375266007,2,1,2,11392
994,14926,1665375197736,1665375213056,1665375230862,2,1,2,11392
993,14924,1665375163155,1665375167729,1665375176842,2,0,2,11392
992,14923,1665375129525,1665375136824,1665375153939,2,0,2,11392
991,14922,1665375062627,1665375090129,1665375107446,2,0,2,11392
990,14921,1665374986257,1665375002323,1665375040393,1,1,2,11392
989,14920,1665374953567,1665374956315,1665374970846,2,1,2,11392
988,14920,1665374935058,1665374939654,1665374950487,2,2,2,11392
987,14919,1665374878856,1665374889086,1665374925487,2,2,2,11392
986,14918,1665374836232,1665374840816,1665374855445,2,2,2,11392
985,14917,1665374795154,1665374805904,1665374827379,2,2,2,11392
984,14916,1665374711983,1665374742503,1665374769725,2,2,2,11392
983,14915,1665374674063,1665374678645,1665374688790,2,1,2,11392
982,14915,1665374632280,1665374642269,1665374661145,2,0,2,11392
981,14913,1665374577957,1665374582544,1665374610038,2,2,2,11392
980,14913,1665374538148,1665374542721,1665374567028,2,2,2,11392
979,14911,1665374513595,1665374518171,1665374528204,2,2,2,11392
978,14910,1665374488720,1665374493298,1665374503694,2,2,2,11392
977,14909,1665374457961,1665374462548,1665374478244,2,2,2,11392
976,14908,1665374401987,1665374408327,1665374447188,2,2,2,11392
975,14907,1665374347711,1665374360873,1665374375736,2,0,2,11392
974,14906,1665374294451,1665374305598,1665374331115,2,1,2,11392
973,14905,1665374226251,1665374230076,1665374279895,2,1,2,11392
972,14904,1665374167271,1665374187178,1665374208699,1,1,2,11392
971,14903,1665374125358,1665374133804,1665374153783,2,2,2,11392
970,14902,1665374082481,1665374087071,1665374110145,2,2,2,11392
969,14901,1665374042604,1665374048854,1665374075104,2,2,2,11392
968,14900,1665374009502,1665374014077,1665374024432,2,1,2,11392
967,14899,1665373984004,1665373986760,1665374003000,2,2,2,11392
966,14899,1665373963100,1665373967670,1665373980363,2,2,2,11392
965,14898,1665373929788,1665373941099,1665373955710,2,2,2,11392
964,14897,1665373870999,1665373883410,1665373917184,2,1,2,11392
963,14896,1665373821475,1665373830099,1665373858827,2,1,2,11392
962,14895,1665373777758,1665373786711,1665373807699,2,0,2,11392
961,14894,1665373718803,1665373734518,1665373758467,2,1,2,11392
960,14893,1665373681898,1665373686470,1665373705302,2,2,2,11392
959,14892,1665373660910,1665373665480,1665373674616,2,2,2,11392
958,14892,1665373618384,1665373631619,1665373651528,2,2,2,11392
957,14890,1665373572846,1665373576550,1665373599445,2,1,2,11392
956,14889,1665373525773,1665373529498,1665373559776,2,1,2,11392
955,14889,1665373488684,1665373493265,1665373513661,2,0,2,11392
954,14889,1665373446245,1665373455804,1665373474149,2,0,2,11392
953,14888,1665373390084,1665373399804,1665373429402,2,0,2,11392
952,14886,1665373336237,1665373359639,1665373371627,2,1,2,11392
951,14886,1665373282105,1665373287605,1665373310384,1,1,1,11392
1039,14971,1665381755174,1665381759758,1665381769493,0,0,0,11402
1038,14970,1665381670914,1665381685325,1665381742505,1,1,1,11402
1037,14969,1665381596395,1665381631209,1665381639114,2,2,2,11402
1036,14968,1665381510027,1665381520077,1665381563754,2,2,2,11402
1035,14967,1665381475341,1665381482423,1665381489363,2,2,2,11402
1034,14966,1665381426904,1665381447246,1665381455437,2,2,2,11402
1033,14965,1665381383388,1665381387962,1665381411931,0,0,0,11402
1032,14964,1665381363822,1665381368394,1665381375586,0,0,0,11402
1031,14963,1665381323552,1665381337791,1665381356408,2,2,2,11402
1030,14962,1665381279120,1665381252151,1665381304937,1,1,1,11402
1029,14961,1665381244061,1665381252151,1665381258192,2,2,2,11402
1028,14960,1665381204689,1665381216985,1665381223944,2,2,2,11402
1027,14959,1665381147873,1665381158124,1665381187470,2,2,2,11402
1026,14958,1665381104926,1665381112565,1665381121003,2,2,2,11402
1025,14957,1665381061221,1665381074302,1665381080928,1,1,1,11402
1024,14956,1665381025332,1665381037375,1665381044753,2,2,2,11402
1023,14955,1665381002770,1665381007361,1665381012373,0,0,0,11402
1022,14954,1665380944426,1665380949028,1665380995902,0,0,0,11402
1021,14953,1665380919906,1665380885607,1665380935582,0,0,0,11402
1020,14952,1665380881030,1665380885607,1665380896052,1,1,1,11402
1019,14951,1665380859961,1665380864535,1665380873263,1,1,1,11402
1018,14950,1665380836008,1665380840579,1665380853526,0,0,0,11402
1017,14950,1665380812025,1665380819315,1665380828055,0,0,0,11402
1016,14948,1665380778036,1665380755154,1665380795666,1,1,1,11402
1015,14947,1665380729017,1665380755154,1665380761405,1,1,1,11402
1014,14946,1665380684076,1665380705825,1665380712269,2,2,2,11402
1013,14945,1665380646662,1665380653162,1665380667304,2,2,2,11402
1012,14944,1665380588452,1665380619896,1665380628239,2,2,2,11402
1011,14943,1665380541090,1665380567997,1665380575407,2,2,2,11402
1010,14942,1665380512055,1665380518119,1665380525639,1,1,1,11402
1009,14941,1665380486176,1665380489309,1665380500797,1,1,1,11402
1008,14940,1665380452828,1665380465188,1665380477435,1,1,1,11402
1007,14939,1665380433843,1665380439390,1665380445185,0,0,0,11402
1006,14938,1665380403855,1665380411852,1665380429735,2,2,2,11402
1005,14937,1665380375071,1665380383981,1665380391965,2,2,2,11402
1004,14936,1665380327556,1665380351135,1665380361930,2,2,2,11402
1086,15018,1665386910186,1665386914756,1665386924295,2,2,2,11409
1085,15017,1665386876101,1665386886507,1665386899514,2,2,2,11409
1084,15016,1665386830629,1665386846376,1665386852380,2,2,2,11409
1083,15015,1665386771766,1665386790785,1665386805363,2,2,2,11409
1082,15014,1665386728819,1665386702913,1665386762202,2,2,2,11409
1081,15013,1665386687168,1665386702913,1665386708287,2,2,2,11409
1080,15012,1665386654535,1665386627955,1665386662996,2,2,2,11409
1079,15011,1665386610538,1665386627955,1665386634486,2,2,2,11409
1078,15010,1665386566211,1665386574990,1665386585229,2,2,2,11409
1077,15009,1665386525285,1665386535974,1665386542593,2,2,2,11409
1076,15008,1665386481180,1665386491305,1665386497326,2,2,2,11409
1075,15007,1665386441524,1665386448579,1665386454227,2,2,2,11409
1074,15006,1665386401191,1665386409449,1665386419294,2,2,2,11409
1073,15005,1665386351079,1665386363486,1665386378713,2,2,2,11409
1072,15004,1665386310717,1665386317198,1665386334750,2,2,2,11409
1071,15003,1665386227047,1665386244741,1665386289282,2,2,2,11409
1070,15002,1665386184422,1665386191488,1665386210452,2,2,2,11409
1069,15001,1665386147462,1665386151124,1665386164797,2,2,2,11409
1068,15000,1665386109064,1665386125325,1665386131730,2,2,2,11409
1067,14999,1665386079320,1665386083895,1665386089315,2,2,2,11409
1066,14998,1665386046417,1665386053519,1665386070055,2,2,2,11409
1065,14997,1665385988612,1665386008458,1665386025454,2,2,2,11409
1064,14996,1665385957170,1665385966675,1665385974093,2,2,2,11409
1063,14995,1665385928371,1665385932965,1665385939742,2,2,2,11409
1062,14994,1665385872716,1665385888885,1665385919431,2,2,2,11409
1061,14993,1665385837236,1665385845160,1665385853913,2,2,2,11409
1060,14992,1665385787153,1665385798660,1665385817113,2,2,1,11409
1059,14991,1665385726813,1665385749964,1665385771433,2,2,2,11409
1058,14990,1665385697124,1665385701703,1665385707546,2,2,2,11409
1057,14989,1665385665635,1665385674719,1665385688759,2,2,2,11409
1056,14988,1665385636924,1665385606929,1665385652285,2,2,2,11409
1055,14987,1665385570265,1665385606929,1665385621215,2,2,2,11409
1054,14986,1665385517371,1665385524306,1665385551875,2,2,1,11409
1053,14985,1665385481212,1665385484537,1665385495214,2,2,2,11409
1052,14984,1665385424007,1665385435511,1665385466376,2,2,2,11409
1051,14983,1665385376959,1665385381530,1665385401898,2,2,2,11409
1050,14982,1665385335445,1665385358599,1665385369319,1,1,1,11409
1049,14981,1665385300375,1665385312893,1665385319043,2,2,2,11409
1048,14980,1665385252030,1665385282878,1665385289366,2,2,2,11409
1047,14979,1665385200334,1665385213325,1665385234668,2,2,2,11409
1046,14978,1665385146064,1665385160498,1665385178175,2,1,1,11409
1045,14977,1665385117610,1665385122186,1665385138086,1,1,1,11409
1044,14977,1665385094851,1665385100320,1665385109964,1,1,1,11409
1043,14976,1665385048802,1665385057054,1665385078747,1,1,1,11409
1042,14974,1665385016030,1665385022759,1665385036325,1,1,1,11409
1041,14973,1665384982143,1665384991627,1665385004486,2,2,2,11409
1040,14972,1665384936506,1665384945938,1665384965596,2,2,2,11409
1170,15105,1665395019668,1665395024245,1665395027160,2,2,2,11426
1169,15104,1665394994993,1665395007456,1665395007610,1,1,1,11426
1168,15104,1665394956477,1665394967740,1665394974049,2,2,2,11426
1167,15102,1665394919439,1665394930572,1665394936725,2,2,2,11426
1166,15101,1665394881340,1665394890351,1665394899677,2,2,2,11426
1165,15100,1665394824547,1665394828355,1665394850693,1,1,1,11426
1164,15099,1665394775440,1665394778334,1665394793796,2,2,2,11426
1163,15098,1665394727766,1665394736660,1665394745186,2,2,2,11426
1162,15097,1665394668667,1665394676501,1665394698508,1,1,1,11426
1161,15096,1665394601069,1665394613541,1665394640182,1,1,1,11426
1160,15095,1665394576939,1665394581509,1665394589017,1,1,1,11426
1159,15094,1665394543590,1665394548160,1665394567822,1,1,1,11426
1158,15093,1665394523515,1665394528087,1665394534988,1,1,1,11426
1157,15092,1665394484813,1665394507125,1665394514545,2,2,2,11426
1156,15091,1665394442413,1665394454878,1665394466957,1,1,1,11426
1155,15090,1665394413599,1665394418171,1665394430189,1,1,1,11426
1154,15089,1665394382695,1665394387276,1665394405156,1,1,1,11426
1153,15088,1665394333190,1665394349164,1665394374338,1,1,1,11426
1152,15087,1665394298312,1665394310709,1665394318446,1,1,1,11426
1151,15086,1665394253572,1665394266037,1665394278592,2,2,2,11426
1150,15085,1665394219730,1665394232132,1665394238376,2,2,2,11426
1149,15084,1665394159091,1665394174444,1665394198640,2,2,2,11426
1148,15083,1665394118090,1665394135276,1665394143306,2,2,2,11426
1147,15082,1665394080229,1665394091507,1665394097167,2,2,2,11426
1146,15081,1665394019647,1665394030070,1665394061731,2,2,2,11426
1145,15080,1665393955572,1665393963513,1665393991138,2,2,2,11426
1144,15079,1665393904836,1665393919187,1665393927122,2,2,2,11426
1143,15078,1665393863814,1665393875079,1665393882442,2,2,2,11426
1142,15077,1665393824181,1665393834710,1665393844442,2,2,2,11426
1141,15076,1665393780899,1665393785480,1665393791017,2,2,2,11426
1140,15075,1665393753465,1665393760799,1665393768865,2,2,2,11426
1139,15074,1665393701479,1665393711374,1665393722858,2,2,2,11426
1138,15073,1665393655994,1665393667645,1665393675809,2,2,2,11426
1137,15072,1665393619209,1665393630474,1665393637263,2,2,2,11426
1136,15071,1665393593253,1665393597831,1665393603034,2,2,2,11426
1135,15070,1665393558714,1665393575047,1665393582970,2,2,2,11426
1134,15069,1665393509527,1665393517598,1665393534798,2,2,2,11426
1133,15068,1665393455811,1665393468975,1665393478137,2,2,2,11426
1132,15067,1665393418160,1665393422731,1665393439137,2,2,2,11426
1131,15066,1665393390308,1665393402787,1665393408321,2,2,2,11426
1130,15065,1665393358990,1665393365492,1665393374532,2,2,2,11426
1129,15064,1665393310515,1665393317413,1665393337487,2,2,2,11426
1128,15063,1665393257263,1665393276557,1665393288187,2,2,2,11426
1127,15062,1665393220246,1665393224819,1665393241590,1,1,1,11426
1126,15061,1665393180512,1665393192794,1665393212583,2,2,2,11426
1125,15060,1665393146271,1665393158531,1665393166844,2,2,2,11426
1124,15059,1665393098932,1665393120510,1665393128553,2,2,2,11426
1123,15058,1665393058079,1665393063493,1665393078048,2,2,2,11426
1122,15057,1665393023563,1665393032303,1665393048939,2,2,2,11426
1121,15056,1665392978150,1665392982842,1665393000639,0,0,0,11426
1120,15055,1665392927309,1665392931715,1665392962474,1,1,1,11426
1119,15054,1665392885075,1665392899543,1665392909819,1,1,2,11426
1118,15053,1665392836029,1665392852029,1665392860196,2,2,2,11426
1117,15052,1665392782045,1665392808245,1665392820756,2,2,2,11426
1116,15051,1665392744277,1665392750502,1665392762691,2,2,2,11426
1115,15050,1665392676485,1665392651007,1665392728329,2,2,2,11426
1114,15049,1665392640159,1665392651007,1665392660771,2,2,2,11426
1113,15048,1665392601031,1665392610605,1665392621583,2,2,2,11426
1219,15156,1665398773530,1665398778119,1665398783884,2,1,0,11439
1218,15155,1665398727335,1665398737343,1665398760782,2,2,2,11439
1217,15154,1665398678033,1665398686207,1665398699183,2,1,0,11439
1216,15153,1665398631965,1665398636535,1665398648531,2,1,0,11439
1215,15152,1665398594614,1665398609921,1665398619831,2,2,2,11439
1214,15151,1665398554932,1665398564172,1665398572028,2,2,2,11439
1213,15150,1665398499963,1665398508756,1665398527021,2,1,1,11439
1212,15149,1665398458830,1665398465528,1665398473478,2,1,1,11439
1211,15148,1665398413181,1665398419976,1665398428678,2,2,2,11439
1210,15147,1665398360335,1665398374523,1665398382599,2,2,2,11439
1209,15146,1665398325658,1665398330248,1665398338824,2,0,0,11439
1208,15145,1665398269979,1665398272871,1665398312415,2,1,1,11439
1207,15144,1665398215515,1665398225605,1665398247245,2,2,2,11439
1206,15143,1665398166079,1665398177217,1665398182827,2,1,0,11439
1205,15142,1665398125384,1665398135060,1665398147301,2,2,2,11439
1204,15141,1665398085858,1665398088556,1665398096988,2,1,0,11439
1203,15140,1665398046756,1665398059206,1665398065855,2,1,0,11439
1202,15139,1665397988738,1665397997893,1665398027889,2,1,2,11439
1201,15138,1665397940285,1665397955336,1665397963378,2,2,2,11439
1200,15137,1665397898969,1665397905086,1665397919169,2,1,1,11439
1199,15136,1665397854371,1665397865512,1665397873788,1,1,0,11439
1198,15135,1665397819099,1665397827653,1665397837919,1,1,2,11439
1197,15134,1665397781080,1665397783305,1665397797060,1,1,0,11439
1196,15133,1665397755197,1665397757422,1665397763718,2,1,0,11439
1195,15132,1665397718486,1665397728910,1665397738314,2,1,1,11439
1194,15131,1665397686461,1665397691035,1665397697654,1,1,0,11439
1193,15130,1665397668869,1665397677532,1665397678399,1,1,0,11439
1192,15129,1665397641336,1665397652481,1665397660337,2,1,0,11439
1191,15128,1665397601447,1665397609964,1665397626035,2,2,2,11439
1190,15127,1665397566986,1665397569225,1665397579715,2,1,1,11439
1189,15126,1665397526052,1665397529844,1665397547110,2,1,1,11439
1188,15125,1665397449396,1665397461050,1665397505548,2,2,1,11439
1187,15124,1665397396728,1665397410868,1665397427319,2,2,2,11439
1186,15123,1665397327064,1665397359275,1665397370126,2,2,2,11439
1185,15122,1665397275627,1665397285553,1665397308439,2,2,2,11439
1184,15121,1665397230118,1665397240048,1665397255532,1,1,1,11439
1183,15120,1665397192998,1665397196609,1665397210577,1,1,1,11439
1182,15119,1665397156696,1665397113875,1665397178851,1,1,0,11439
1181,15118,1665397102235,1665397113875,1665397144299,2,2,2,11439
1180,15117,1665397054729,1665397069652,1665397082292,2,2,2,11439
1179,15115,1665396979029,1665396999037,1665397012946,2,2,2,11439
1178,15114,1665396928123,1665396941613,1665396959277,2,2,2,11439
1177,15113,1665396873930,1665396883260,1665396896147,2,2,2,11439
1176,15112,1665396830377,1665396833880,1665396856293,2,1,1,11439
1175,15111,1665396797067,1665396805650,1665396819417,2,1,2,11439
1174,15110,1665396745422,1665396771003,1665396782802,2,2,2,11439
1173,15109,1665396708562,1665396717819,1665396729110,1,1,2,11439
1172,15109,1665396659542,1665396672706,1665396689864,1,1,0,11439
1171,15108,1665396625608,1665396635467,1665396646148,2,2,2,11439
1273,15210,1665447789110,1665447795751,1665447810587,1,1,1,11491
1272,15209,1665447760579,1665447763325,1665447774061,1,1,1,11491
1271,15209,1665447734947,1665447742501,1665447756053,1,1,1,11491
1270,15208,1665447698181,1665447710656,1665447718931,1,1,1,11491
1269,15207,1665447669521,1665447674094,1665447687542,1,1,1,11491
1268,15205,1665447626388,1665447630957,1665447638810,1,1,1,11491
1267,15204,1665447601511,1665447606081,1665447618041,1,1,1,11491
1266,15203,1665447576529,1665447581108,1665447592753,1,1,1,11491
1265,15202,1665447551036,1665447555606,1665447568649,1,1,1,11491
1264,15201,1665447523253,1665447527822,1665447542969,1,1,1,11491
1263,15200,1665447491275,1665447495845,1665447515605,1,1,1,11491
1262,15199,1665447469487,1665447473151,1665447483453,1,1,1,11491
1261,15199,1665447448270,1665447452472,1665447466164,1,1,1,11491
1260,15198,1665447418019,1665447430485,1665447427677,1,1,1,11491
1259,15197,1665447383903,1665447396340,1665447402413,1,1,1,11491
1258,15196,1665447352085,1665447355200,1665447365446,1,1,1,11491
1257,15195,1665447310324,1665447324071,1665447330379,1,1,1,11491
1256,15194,1665447277536,1665447281378,1665447292979,1,1,1,11491
1255,15193,1665447241536,1665447246108,1665447251259,1,1,1,11491
1254,15192,1665447215574,1665447218468,1665447228640,2,2,2,11491
1253,15191,1665447171154,1665447179822,1665447189443,2,2,2,11491
1252,15190,1665447133547,1665447138127,1665447143771,1,1,1,11491
1251,15189,1665447102002,1665447114573,1665447120108,1,1,1,11491
1250,15188,1665447061821,1665447065836,1665447082134,2,2,2,11491
1249,15187,1665447014019,1665447025140,1665447032044,2,2,2,11491
1248,15186,1665446947561,1665446973952,1665446980201,2,2,2,11491
1247,15185,1665446903749,1665446910429,1665446920958,2,2,2,11491
1246,15184,1665446852061,1665446874723,1665446881196,2,2,2,11491
1245,15183,1665446814462,1665446821011,1665446830026,2,2,2,11491
1244,15182,1665446761826,1665446782600,1665446790211,1,1,1,11491
1243,15181,1665446708870,1665446717079,1665446744701,1,1,1,11491
1242,15180,1665446669608,1665446690850,1665446697696,2,2,2,11491
1241,15179,1665446642890,1665446647462,1665446653293,1,1,1,11491
1240,15178,1665446625573,1665446630144,1665446636037,1,1,1,11491
1239,15177,1665446604175,1665446612389,1665446619375,1,1,1,11491
1238,15176,1665446558553,1665446583493,1665446593060,2,2,2,11491
1237,15175,1665446522606,1665446527705,1665446540490,1,1,1,11491
1236,15174,1665446494311,1665446500555,1665446510687,1,1,1,11491
1235,15173,1665446471219,1665446475792,1665446481857,1,1,1,11491
1234,15172,1665446451307,1665446455878,1665446462368,1,1,1,11491
1233,15171,1665446431568,1665446436138,1665446442669,1,1,1,11491
1232,15170,1665446409802,1665446414376,1665446422512,1,1,1,11491
1231,15169,1665446376812,1665446392740,1665446401103,2,2,2,11491
1230,15168,1665446334341,1665446355934,1665446363266,2,2,2,11491
1228,15167,1665446271485,1665446276055,1665446283035,1,1,1,11491
1229,15167,1665446288560,1665446307621,1665446319175,1,1,1,11491
1227,15165,1665446255579,1665446260161,1665446266243,1,1,1,11491
1226,15164,1665446238957,1665446243527,1665446250261,1,1,1,11491
1225,15163,1665446221359,1665446227211,1665446233585,2,2,2,11491
1224,15162,1665446199826,1665446208913,1665446215966,2,2,2,11491
1223,15161,1665446150106,1665446182634,1665446189517,2,2,2,11491
1222,15160,1665446100008,1665446130006,1665446136670,2,2,2,11491
1221,15159,1665446049845,1665446080294,1665446087221,2,2,2,11491
1220,15158,1665446008982,1665446018079,1665446033635,1,1,1,11491
1308,15245,1665450069017,1665450081233,1665450087589,2,2,2,11496
1307,15244,1665450027813,1665450035377,1665450045536,2,2,2,11496
1306,15243,1665449988878,1665449993448,1665449999551,2,2,1,11496
1305,15242,1665449944041,1665449968561,1665449975978,2,2,2,11496
1304,15241,1665449903125,1665449913121,1665449921412,2,2,2,11496
1303,15240,1665449863748,1665449868327,1665449882198,2,1,1,11496
1302,15239,1665449835461,1665449844377,1665449854283,2,2,2,11496
1301,15238,1665449781378,1665449806696,1665449814075,2,2,2,11496
1300,15237,1665449747128,1665449751699,1665449761064,2,1,1,11496
1299,15236,1665449718657,1665449731420,1665449738655,2,2,1,11496
1298,15235,1665449668082,1665449694911,1665449704672,2,2,2,11496
1297,15234,1665449629304,1665449603547,1665449646183,2,2,2,11496
1296,15233,1665449600237,1665449603547,1665449611816,2,2,1,11496
1295,15232,1665449568762,1665449572370,1665449585629,2,2,1,11496
1294,15231,1665449527900,1665449538432,1665449553805,2,2,2,11496
1293,15230,1665449484434,1665449492388,1665449508543,2,2,2,11496
1292,15229,1665449436191,1665449457153,1665449464690,2,2,2,11496
1291,15228,1665449399934,1665449408296,1665449418532,2,2,2,11496
1290,15227,1665449370515,1665449375099,1665449382460,2,1,1,11496
1289,15226,1665449350090,1665449354665,1665449362807,2,2,1,11496
1288,15225,1665449323065,1665449331259,1665449342857,2,2,2,11496
1287,15224,1665449274548,1665449293859,1665449303072,2,2,2,11496
1286,15223,1665449249022,1665449253609,1665449259941,2,1,1,11496
1285,15222,1665449200195,1665449208795,1665449243561,2,2,1,11496
1284,15221,1665449162144,1665449172792,1665449185332,2,2,2,11496
1283,15220,1665449125499,1665449136109,1665449146282,2,2,2,11496
1282,15219,1665449096068,1665449100647,1665449108476,2,1,1,11496
1281,15218,1665449073673,1665449080660,1665449091271,2,2,2,11496
1280,15217,1665449041549,1665449049043,1665449060977,2,2,2,11496
1279,15216,1665449008707,1665449020722,1665449029304,2,2,2,11496
1278,15215,1665448962006,1665448992115,1665449000109,2,2,2,11496
1277,15214,1665448926290,1665448933156,1665448951276,2,2,2,11496
1276,15213,1665448890135,1665448897077,1665448915367,2,2,2,11496
1275,15212,1665448861656,1665448867200,1665448879373,2,1,1,11496
1274,15212,1665448815534,1665448793910,1665448853407,2,2,2,11496
1354,15292,1665454821091,1665454834887,1665454851612,1,1,1,11506
1353,15291,1665454771046,1665454784711,1665454791070,2,1,1,11506
1352,15290,1665454725649,1665454741482,1665454747320,2,1,1,11506
1351,15289,1665454674231,1665454689170,1665454698317,2,1,1,11506
1350,15288,1665454619696,1665454632088,1665454641276,2,1,1,11506
1349,15287,1665454578018,1665454588677,1665454596851,2,1,1,11506
1348,15286,1665454527402,1665454544423,1665454551582,2,1,1,11506
1347,15285,1665454469989,1665454486322,1665454494863,2,1,1,11506
1346,15284,1665454399047,1665454434711,1665454441004,2,2,2,11506
1345,15283,1665454339070,1665454356616,1665454377467,2,1,1,11506
1344,15282,1665454293131,1665454307172,1665454312399,2,2,2,11506
1343,15281,1665454237436,1665454252871,1665454261449,2,2,2,11506
1342,15280,1665454178424,1665454210672,1665454216190,2,1,1,11506
1341,15279,1665454138504,1665454152109,1665454158512,2,1,1,11506
1340,15278,1665454088939,1665454093006,1665454117383,2,1,1,11506
1339,15277,1665454040350,1665454055805,1665454061457,2,1,1,11506
1338,15276,1665453988096,1665453990993,1665454012945,2,1,1,11506
1337,15275,1665453937408,1665453953943,1665453960370,2,2,2,11506
1336,15274,1665453891355,1665453904347,1665453910696,2,1,1,11506
1335,15273,1665453858518,1665453863097,1665453869596,2,1,1,11506
1334,15272,1665453822417,1665453825305,1665453848544,2,1,1,11506
1333,15271,1665453746441,1665453789522,1665453799212,2,1,1,11506
1332,15270,1665453712517,1665453717377,1665453730067,1,2,2,11506
1331,15269,1665453663322,1665453668749,1665453688812,2,2,2,11506
1330,15268,1665453605886,1665453622743,1665453639941,2,2,2,11506
1329,15267,1665453563749,1665453572364,1665453583091,1,2,1,11506
1328,15266,1665453519968,1665453524554,1665453538951,2,1,1,11506
1327,15265,1665453479545,1665453484477,1665453511912,2,1,1,11506
1326,15264,1665453450581,1665453455163,1665453461898,2,1,1,11506
1325,15263,1665453383928,1665453419786,1665453442964,2,1,1,11506
1324,15262,1665453335980,1665453347149,1665453353662,2,1,1,11506
1323,15261,1665453272431,1665453288552,1665453316436,2,2,2,11506
1322,15260,1665453207040,1665453235176,1665453242836,1,2,2,11506
1321,15259,1665453161406,1665453172559,1665453183535,1,1,1,11506
1320,15258,1665453100480,1665453129173,1665453142895,2,2,2,11506
1319,15257,1665453033165,1665453049331,1665453070777,1,1,1,11506
1318,15256,1665452981605,1665452996647,1665453007377,2,1,2,11506
1317,15255,1665452917012,1665452937937,1665452960696,2,1,1,11506
1316,15254,1665452843083,1665452858747,1665452898620,1,1,1,11506
1315,15253,1665452796857,1665452815716,1665452827995,1,2,2,11506
1314,15252,1665452773364,1665452777936,1665452785712,2,2,2,11506
1313,15252,1665452738564,1665452772491,1665452764736,1,1,1,11506
1312,15250,1665452705991,1665452711537,1665452724231,1,1,2,11506
1311,15250,1665452654655,1665452669739,1665452700176,1,2,2,11506
1310,15248,1665452604530,1665452618799,1665452638896,1,2,2,11506
1309,15247,1665452556078,1665452562943,1665452587095,2,1,1,11506
1386,15325,1665457352674,1665457359739,1665457370030,1,1,2,11510
1385,15324,1665457298091,1665457314666,1665457324790,1,2,2,11510
1384,15323,1665457267418,1665457271988,1665457278328,0,0,0,11510
1383,15322,1665457246524,1665457258850,1665457260155,0,0,0,11510
1382,15321,1665457215638,1665457222272,1665457230193,1,1,2,11510
1381,15320,1665457174285,1665457183704,1665457192433,1,1,1,11510
1380,15319,1665457127688,1665457132259,1665457145986,0,0,0,11510
1379,15318,1665457099826,1665457111102,1665457118325,0,0,0,11510
1378,15317,1665457053161,1665457067811,1665457079611,1,1,2,11510
1377,15316,1665456994517,1665457003193,1665457024665,0,0,2,11510
1376,15315,1665456946628,1665456959026,1665456969067,1,1,2,11510
1375,15314,1665456913897,1665456918477,1665456928103,0,0,0,11510
1374,15313,1665456889088,1665456895775,1665456904209,0,0,0,11510
1373,15312,1665456856044,1665456816987,1665456879668,0,1,1,11510
1372,15311,1665456806982,1665456816987,1665456826401,2,2,2,11510
1371,15310,1665456757792,1665456768689,1665456777665,2,2,2,11510
1370,15309,1665456685737,1665456711959,1665456727477,2,2,2,11510
1369,15308,1665456631231,1665456644633,1665456655131,2,2,2,11510
1368,15307,1665456589051,1665456596307,1665456613370,1,1,0,11510
1367,15306,1665456538921,1665456553108,1665456565183,1,1,1,11510
1366,15305,1665456495867,1665456506286,1665456518052,2,2,2,11510
1365,15304,1665456440292,1665456459105,1665456471642,2,2,2,11510
1364,15303,1665456396078,1665456405831,1665456417391,2,2,2,11510
1363,15302,1665456340836,1665456351381,1665456368732,1,1,2,11510
1362,15301,1665456295534,1665456308035,1665456317971,1,1,0,11510
